company_id,worker_id,company_worker_id,industry_group,company_size,current_position,manager_authority,job_field,training_general,training_manager,training_job_related,training_other_field,ojt_participation,ojt_effect,offjt_participation,offjt_effect,training_days_group,training_sufficient,training_equal_opportunity,training_job_relevance,training_field_applicable,skill_level_entry,skill_level_current,has_job_certificate,work_autonomy,team_trust,free_opinion_to_supervisor,fair_evaluation_reward,work_content_satisfaction,wage_satisfaction,relationship_satisfaction,overall_job_satisfaction,turnover_intention,organizational_loyalty,fatigue,job_tension,regular_employee,union_member,regular_work_hours,overtime_hours,annual_income_10k_krw,monthly_income_10k_krw,gender,birth_year,marital_status,education_level,major_field
219,419,219419,1,3,1,2,20,2,2,2,2,2,,2,,1,2,2,2,2,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,1,2,40,10,3200,,1,2000,1,3,
219,420,219420,1,3,5,2,20,1,2,1,2,1,4,2,,3,4,4,3,4,2,6,2,1,2,4,4,4,4,4,4,1,4,4,4,1,2,40,0,6000,,1,1966,2,3,
219,421,219421,1,3,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,20,3600,,2,1990,1,5,3
219,422,219422,1,3,4,2,19,1,1,1,2,1,5,2,,7,4,5,4,4,2,6,2,3,3,4,2,4,4,4,4,2,4,4,4,1,2,40,3,6400,,1,1976,2,4,3
219,423,219423,1,3,8,2,20,2,2,2,2,2,,2,,4,3,3,3,3,1,4,2,1,2,1,1,2,3,3,3,4,3,4,4,1,2,40,5,4100,,2,1965,2,1,
219,424,219424,1,3,2,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,3,2,2,2,3,1,3,3,3,3,3,3,4,4,1,2,40,10,3500,,2,1966,2,3,
219,425,219425,1,3,2,2,20,2,2,1,2,1,4,2,,3,4,4,3,4,2,5,2,2,4,2,1,4,3,4,4,3,3,3,3,1,2,40,10,5000,,1,1988,2,5,3
219,426,219426,1,3,1,2,20,1,2,1,2,1,3,1,3,3,1,1,3,3,1,3,2,2,3,1,1,3,3,3,3,4,1,4,3,1,2,40,20,3800,,1,1993,1,3,
219,427,219427,1,3,2,2,20,2,2,2,2,2,,2,,1,3,3,3,3,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,0,3600,,2,1974,2,3,
219,428,219428,1,3,1,2,25,2,2,2,2,2,,2,,1,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,10,4700,,1,1977,2,4,3
219,429,219429,1,3,8,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,3,2,2,2,3,3,3,3,3,3,3,3,3,3,1,2,40,2,5100,,1,1971,2,4,4
219,430,219430,1,3,8,2,20,1,2,1,2,1,3,1,3,4,3,4,3,4,2,4,2,1,3,2,1,2,2,3,2,4,3,3,3,1,2,40,0,4350,,1,1982,2,4,3
219,431,219431,1,3,8,2,20,1,2,1,2,1,4,1,4,4,4,4,4,4,1,5,2,1,2,4,3,3,3,3,3,3,2,3,4,1,2,40,10,4300,,1,1996,2,3,
219,432,219432,1,3,5,1,20,1,1,1,2,1,4,1,3,5,5,5,4,5,1,5,2,2,4,3,2,4,4,4,4,2,3,3,3,1,2,40,0,6000,,1,1970,2,3,
219,433,219433,1,3,1,2,20,2,2,2,2,2,,2,,2,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,4,2,3,3,1,2,40,0,3600,,2,1975,2,3,
219,434,219434,1,3,4,2,20,1,1,1,2,1,4,1,4,6,4,4,4,4,1,5,2,2,3,3,2,4,3,3,3,4,3,3,3,1,2,40,20,5200,,1,1974,2,4,3
219,435,219435,1,3,4,2,20,1,2,1,2,1,4,2,,4,4,4,5,4,2,5,1,2,4,2,1,4,3,3,4,2,4,4,4,1,2,40,5,6400,,1,1968,2,4,3
219,436,219436,1,3,4,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,4,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,13,4200,,2,1963,2,3,
219,437,219437,1,3,1,2,16,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,1,1,3,3,2,2,2,2,3,3,3,3,1,2,40,13,3600,,1,1998,1,3,
219,438,219438,1,3,1,2,20,2,2,2,2,2,,2,,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,5,1,5,5,1,2,40,12,3300,,1,1997,1,4,3
219,439,219439,1,3,1,2,19,2,2,2,2,2,,2,,1,3,3,3,3,2,3,2,1,1,3,3,2,2,2,2,5,1,5,5,1,2,40,8,4000,,1,1990,1,3,
219,440,219440,1,3,8,2,20,2,2,2,2,2,,2,,3,4,4,3,4,2,4,2,2,3,1,1,3,3,3,3,4,1,4,4,1,2,40,0,4800,,1,1982,2,3,
219,441,219441,1,3,1,2,20,2,2,2,2,2,,2,,1,4,3,3,4,1,3,2,1,2,3,1,3,3,3,3,3,3,3,3,1,2,40,11,4000,,1,1988,2,4,3
219,442,219442,1,3,4,2,20,1,2,1,2,1,4,2,,4,4,5,4,5,1,5,2,3,4,3,2,3,3,3,3,3,3,3,3,1,2,40,18,5200,,1,1971,2,4,4
219,443,219443,1,3,8,2,20,2,2,2,2,2,,2,,1,4,4,3,3,1,4,2,2,2,3,1,3,3,2,2,4,2,5,4,1,2,40,5,4200,,1,1983,2,3,
219,444,219444,1,3,8,2,25,2,2,2,2,2,,2,,1,3,3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,10,3000,,1,1977,1,3,
219,445,219445,1,3,1,2,20,2,2,2,2,2,,2,,1,4,4,4,5,1,1,2,1,2,2,2,3,2,3,3,3,3,3,3,1,2,40,10,4100,,2,1964,2,3,
219,446,219446,1,3,2,2,16,1,2,1,2,1,4,1,3,3,4,4,3,4,2,4,2,2,2,3,1,3,3,3,3,3,3,3,3,1,2,40,10,4000,,1,1987,2,4,4
219,447,219447,1,3,1,2,25,2,2,2,2,2,,2,,1,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,1,2,40,10,4400,,1,1997,1,4,3
219,448,219448,1,3,8,2,25,1,2,1,2,1,3,2,,6,3,3,1,3,1,4,2,2,3,1,1,3,3,3,3,3,2,2,3,1,2,40,10,4000,,2,1966,2,3,
219,449,219449,1,3,2,2,8,1,2,1,2,1,4,2,,4,4,4,5,2,1,3,1,2,3,3,3,3,3,3,3,4,2,4,3,1,2,40,0,3900,,1,1988,1,4,3
219,450,219450,1,3,1,2,20,2,2,2,2,2,,2,,4,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,12,3000,,1,1996,1,4,3
220,301,220301,1,1,3,2,8,1,2,2,1,2,,2,,1,1,1,3,1,3,3,2,5,2,1,5,5,2,4,4,4,1,1,5,1,2,44,8,7000,,1,1988,1,5,3
220,302,220302,1,1,3,2,20,1,2,2,2,2,,1,5,1,5,5,3,4,4,4,2,1,2,4,5,4,3,3,3,1,1,5,1,1,2,44,8,7000,,1,1986,2,5,2
220,401,220401,1,1,4,1,11,1,1,1,1,1,3,1,3,3,4,3,4,4,6,6,1,4,4,4,5,4,4,4,4,3,3,3,4,1,2,40,12,,410,1,1988,2,5,3
221,101,221101,1,2,4,2,11,1,1,1,2,1,4,1,4,2,3,3,3,3,2,4,1,2,3,3,3,4,4,4,4,3,3,3,3,1,2,40,0,6000,,1,1985,2,5,2
221,113,221113,1,2,4,2,16,1,1,1,2,1,3,1,3,5,3,5,5,2,1,5,1,3,1,1,3,5,5,5,5,3,2,3,3,1,2,40,0,4800,,1,1979,2,5,3
221,114,221114,1,2,5,1,16,1,1,1,2,1,2,1,2,5,2,2,3,1,1,3,2,4,2,1,1,1,4,2,2,3,2,5,1,1,2,40,0,4800,,2,1971,2,3,
227,1,22701,1,1,1,2,20,2,2,1,2,1,2,2,,1,3,2,3,3,2,5,2,2,3,3,3,2,2,2,3,5,2,4,3,1,2,40,0,4730,,1,1995,1,5,3
227,2,22702,1,1,1,2,1,1,1,1,1,1,4,1,4,2,3,2,4,4,3,4,2,4,3,2,2,2,1,4,2,5,3,4,4,1,2,40,10,4130,,1,1989,1,5,3
227,3,22703,1,1,1,2,1,1,2,1,2,1,4,2,,1,2,4,2,3,2,2,1,3,4,4,3,4,4,4,4,2,4,2,2,1,2,40,0,2640,,1,1993,1,5,3
227,401,227401,1,1,3,2,11,1,1,1,2,1,4,2,,2,3,3,2,2,2,4,2,3,3,3,3,3,3,4,3,3,3,2,3,1,2,40,0,4800,,1,1993,1,5,1
238,3,23803,1,1,4,2,9,1,2,2,2,2,,1,3,2,3,3,4,1,3,6,1,3,3,2,1,2,1,3,2,3,2,4,2,1,1,40,10,4917,,1,1977,2,5,1
238,7,23807,1,1,3,2,1,1,2,1,2,1,4,1,4,13,4,4,4,3,2,6,2,3,3,3,4,3,3,3,3,3,4,4,3,1,1,40,0,4300,,1,1987,2,5,3
238,8,23808,1,1,3,2,12,1,2,2,2,2,,1,2,2,5,1,1,4,4,5,2,3,4,1,3,5,3,4,3,4,4,2,2,1,2,40,0,4600,,1,1987,2,5,2
238,13,23813,1,1,3,1,12,1,1,1,2,1,4,2,,2,4,4,3,3,3,5,1,4,4,4,2,4,4,4,4,3,3,4,3,1,2,40,0,4700,,2,1987,2,5,1
238,14,23814,1,1,3,2,11,1,1,1,2,1,2,1,3,1,4,4,3,2,2,4,2,3,3,4,3,3,3,3,3,4,3,3,3,1,2,40,0,4800,,2,1988,1,4,1
238,15,23815,1,1,3,1,7,1,1,2,1,2,,2,,1,2,4,1,1,1,6,2,4,4,4,1,4,2,4,4,3,2,2,2,1,1,40,0,4300,,1,1988,2,5,1
238,20,23820,1,1,6,1,10,1,1,1,1,1,2,1,2,3,3,3,2,2,2,6,2,3,4,2,2,4,3,4,3,4,3,3,3,1,2,40,0,6000,,1,1976,2,5,3
238,21,23821,1,1,5,1,15,1,1,1,2,1,3,1,3,2,3,3,3,3,3,5,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,0,6000,,1,1979,2,5,3
238,24,23824,1,1,3,1,7,1,1,1,2,1,4,1,4,1,3,3,3,3,3,5,2,3,3,3,1,3,2,4,3,4,3,4,3,1,1,40,0,4500,,1,1985,2,5,3
238,25,23825,1,1,5,2,13,1,1,1,2,1,4,1,4,12,3,2,4,3,3,6,1,4,4,4,2,5,2,4,5,2,3,3,3,1,2,40,1,6100,,1,1977,2,5,3
238,27,23827,1,1,3,2,25,1,2,1,1,1,3,1,3,1,3,3,3,3,2,7,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,0,4000,,2,1993,1,5,1
238,28,23828,1,1,4,1,9,1,1,1,1,1,1,1,1,2,5,4,3,3,2,6,2,4,4,3,3,3,3,5,3,2,2,4,3,1,1,40,2,4370,,1,1981,2,5,3
238,101,238101,1,1,4,1,16,1,1,1,1,1,2,1,2,3,4,4,2,2,1,5,2,2,2,2,1,4,1,2,3,4,2,4,3,1,1,40,0,5000,,1,1980,2,5,3
238,103,238103,1,1,2,1,16,1,1,2,1,2,,2,,1,3,3,3,3,2,3,1,3,3,3,3,4,2,3,4,2,4,3,2,1,1,40,1,4400,,1,1989,1,4,3
238,104,238104,1,1,3,2,1,1,2,1,1,1,2,2,,1,3,3,3,2,1,4,2,4,3,3,2,3,1,3,3,5,3,5,4,1,1,40,0,4190,,1,1990,2,5,3
238,105,238105,1,1,3,2,1,1,2,1,1,1,5,1,3,5,3,5,3,4,2,5,1,4,4,4,3,5,3,4,4,3,3,2,2,1,1,52,0,4300,,1,1989,1,5,3
238,401,238401,1,1,1,2,16,1,2,1,2,1,2,1,2,1,2,2,2,2,1,5,1,1,1,3,3,2,2,2,3,4,3,5,1,1,1,40,0,4100,,1,1980,2,4,4
238,402,238402,1,1,1,2,20,1,2,1,2,1,4,1,4,5,4,4,5,5,2,4,2,5,5,5,4,4,4,4,4,2,4,2,3,1,1,40,20,,320,1,1988,2,4,1
238,403,238403,1,1,1,2,20,1,2,1,2,1,4,1,4,4,3,3,3,2,2,4,2,4,4,3,2,4,3,3,4,3,2,3,3,1,1,52,0,5800,,1,1968,2,3,
238,404,238404,1,1,5,1,20,1,2,2,2,2,,1,4,2,3,3,4,4,5,6,1,3,3,3,3,3,1,4,3,3,2,4,4,1,1,40,7,6000,,1,1967,2,3,
238,405,238405,1,1,1,2,20,1,2,1,2,1,2,2,,1,3,3,4,3,1,1,2,3,3,3,3,3,3,4,4,3,3,3,3,1,1,40,0,,350,1,1993,1,2,
238,406,238406,1,1,3,1,25,1,1,1,1,1,4,1,4,2,4,3,4,3,7,7,1,4,3,3,3,3,3,3,3,4,3,4,2,1,1,40,5,,300,1,1991,2,5,3
238,407,238407,1,1,1,2,8,2,2,2,2,2,,2,,1,3,3,3,3,1,3,2,3,3,3,3,3,3,3,4,3,3,3,3,1,1,40,0,4500,,1,1985,1,3,
238,408,238408,1,1,1,2,20,1,2,1,1,1,4,1,4,1,2,4,2,4,1,1,2,2,4,2,3,4,4,4,4,4,2,2,2,1,1,40,0,4400,,2,1966,2,2,
238,409,238409,1,1,6,1,20,2,1,1,2,1,2,1,1,2,1,1,2,2,2,5,2,4,3,3,2,4,3,2,3,4,2,4,4,1,1,40,8,7200,,1,1963,2,2,
238,410,238410,1,1,4,1,11,1,1,1,2,1,4,1,4,3,3,3,3,3,2,5,2,4,4,3,3,3,3,3,3,4,3,4,4,1,2,40,0,4600,,1,1985,2,5,1
238,411,238411,1,1,1,2,20,1,2,1,2,1,4,1,4,2,3,3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,10,5000,,1,1988,1,3,
238,412,238412,1,1,1,2,19,1,2,1,2,1,3,1,2,1,1,1,1,1,2,3,1,3,2,3,2,2,2,2,3,3,2,4,3,1,1,40,12,6000,,1,1971,2,3,
238,413,238413,1,1,1,2,18,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,0,3500,,1,1988,1,2,
238,414,238414,1,1,4,1,1,1,1,1,1,1,3,1,3,4,3,2,2,2,1,5,2,4,3,1,1,3,1,5,2,5,1,5,4,1,1,40,0,4800,,1,1986,1,5,3
238,415,238415,1,1,3,1,18,1,1,1,1,1,5,1,5,2,3,3,3,3,6,6,1,4,5,4,4,4,4,4,4,4,4,4,4,1,2,40,0,3900,,1,1989,2,6,2
238,416,238416,1,1,1,2,20,1,2,1,2,1,3,1,3,1,2,2,2,2,4,4,2,3,3,3,3,3,3,3,3,3,2,3,2,1,1,40,12,5800,,1,1983,1,4,1
238,417,238417,1,1,3,1,19,1,1,2,2,2,,2,,1,2,4,4,4,2,3,1,2,2,4,1,2,2,2,2,4,2,3,4,1,1,50,3,3900,,1,1989,1,5,3
238,418,238418,1,1,1,2,20,1,2,2,2,2,,2,,1,2,2,2,2,1,3,2,2,3,3,3,3,3,3,3,2,3,3,3,1,1,40,16,6000,,1,1972,2,3,
238,419,238419,1,1,3,1,13,1,2,1,2,1,3,1,3,4,3,4,4,3,3,5,1,4,3,4,4,4,4,4,4,1,4,2,1,1,2,40,0,4000,,1,1987,1,5,3
238,420,238420,1,1,1,2,18,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,0,3500,,1,1980,2,5,1
238,421,238421,1,1,1,2,20,1,2,1,2,1,2,1,2,9,3,2,4,3,1,1,2,2,3,3,3,3,3,3,3,3,3,2,4,1,1,42,15,6000,,1,1983,2,5,2
238,422,238422,1,1,1,2,20,1,2,1,2,1,3,2,,1,3,3,3,3,1,4,2,3,3,3,3,4,4,3,3,3,1,3,1,1,1,52,0,5800,,1,1972,1,4,3
238,423,238423,1,1,1,2,20,1,1,1,1,1,2,1,2,1,2,2,4,3,5,5,1,1,4,2,3,4,4,4,3,2,4,5,4,1,1,40,0,4800,,2,1968,2,2,
238,424,238424,1,1,1,1,7,1,1,1,1,1,2,2,,1,3,3,3,3,2,5,1,3,3,3,3,3,2,4,3,3,3,3,3,1,1,40,0,3500,,1,1997,1,5,3
238,425,238425,1,1,1,2,20,1,2,1,2,1,4,2,,1,3,3,3,3,2,4,2,4,4,3,2,4,3,3,4,3,2,3,3,1,1,40,12,5700,,1,1976,2,4,7
238,426,238426,1,1,1,2,20,1,2,2,2,2,,2,,2,3,3,3,3,1,5,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,11,5800,,1,1987,2,2,
238,427,238427,1,1,1,2,20,1,2,2,2,2,,2,,1,3,3,3,3,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,10,5000,,1,1980,2,2,
238,428,238428,1,1,1,2,12,1,2,1,2,1,4,2,,2,4,4,4,4,1,2,1,5,5,4,3,4,4,4,4,2,4,3,3,1,2,40,0,,287,1,1996,1,5,2
238,429,238429,1,1,1,2,9,1,1,1,1,1,4,1,4,1,3,4,4,4,1,2,2,5,5,5,4,4,3,5,4,3,4,2,2,1,2,40,1,3200,,1,1997,1,5,3
241,105,241105,1,1,3,2,15,1,2,1,1,1,4,1,4,2,4,4,4,4,1,3,1,4,4,4,4,3,3,4,3,2,3,3,2,1,2,40,4,3360,,1,1988,1,5,2
241,106,241106,1,1,1,2,3,2,2,2,2,2,,2,,1,4,5,4,3,2,2,1,4,5,3,5,4,4,3,4,4,4,1,1,1,2,40,1,3510,,1,1991,1,5,3
241,401,241401,1,1,3,2,11,1,2,1,2,1,4,2,,2,2,2,4,3,2,4,2,2,3,3,3,3,3,3,3,4,3,2,4,1,2,40,1,5800,,1,1987,2,5,2
244,5,24405,1,2,1,2,3,1,2,1,2,1,4,1,3,2,3,3,3,3,2,4,2,3,4,4,3,3,2,3,3,3,4,3,3,1,2,40,1,4300,,2,1981,2,3,
244,7,24407,1,2,1,2,12,1,2,1,2,1,3,2,,1,4,3,4,4,4,6,1,4,4,3,3,3,3,3,3,3,3,3,3,1,2,40,0,5000,,2,1979,2,4,4
244,8,24408,1,2,4,1,18,1,1,1,1,1,4,1,4,5,4,4,5,4,5,7,1,4,3,4,3,5,5,5,5,3,4,1,2,1,2,40,5,5000,,1,1985,2,5,3
244,21,24421,1,2,4,2,7,1,2,1,2,1,2,1,2,2,3,3,3,3,5,7,2,4,4,3,3,3,2,3,3,4,4,4,4,1,2,40,0,5100,,1,1978,2,5,3
244,25,24425,1,2,4,2,12,1,2,1,1,1,1,1,1,3,2,1,3,2,2,6,1,1,3,1,1,3,1,3,3,5,1,5,5,1,2,40,0,5000,,2,1987,2,6,1
244,26,24426,1,2,4,1,18,1,2,1,2,1,5,2,,5,4,3,4,4,6,7,1,3,3,3,4,4,3,4,4,3,4,3,4,1,2,45,7,,420,1,1970,2,5,3
244,103,244103,1,2,1,2,25,2,2,2,2,2,,2,,1,2,1,1,1,3,4,2,1,2,2,2,1,1,3,2,3,3,5,2,1,2,40,5,3600,,2,1976,2,4,3
244,105,244105,1,2,4,2,25,1,1,1,1,1,4,1,4,2,3,3,2,2,2,6,2,3,4,5,4,4,3,4,4,2,4,2,3,1,2,40,5,6000,,2,1966,2,5,1
244,106,244106,1,2,4,2,16,1,1,1,1,1,4,1,4,4,2,2,3,3,2,6,2,4,4,4,4,3,2,4,3,3,4,4,4,1,2,40,5,5691,,1,1978,2,5,3
244,110,244110,1,2,4,2,1,1,2,1,2,1,5,1,4,3,4,4,4,4,2,4,2,4,3,4,4,4,3,5,4,3,4,4,4,1,2,40,12,4500,,1,1979,2,6,3
244,303,244303,1,2,1,1,18,1,1,1,1,1,5,1,5,10,4,5,5,5,2,3,1,4,5,4,5,4,2,4,4,4,3,3,4,1,2,45,0,,308,1,1991,1,5,3
244,401,244401,1,2,4,2,1,1,2,1,2,1,3,2,,1,3,3,3,3,6,6,1,4,4,2,3,4,2,4,3,4,3,3,4,1,2,40,10,,360,1,1977,2,6,3
244,402,244402,1,2,5,2,12,1,2,1,2,1,2,1,1,1,2,2,3,3,3,4,2,4,3,3,2,3,2,3,2,4,2,4,2,1,2,40,0,4800,,2,1979,2,3,
244,403,244403,1,2,1,2,1,1,2,1,2,1,4,2,,1,3,3,3,3,2,2,1,5,5,4,5,4,3,5,4,4,3,2,3,1,2,40,5,,308,1,1997,1,5,3
244,404,244404,1,2,1,2,15,1,2,1,1,1,5,1,4,7,4,4,4,4,2,2,2,3,4,4,5,5,4,4,4,2,4,2,3,2,2,40,8,,275,1,1997,1,5,2
244,405,244405,1,2,1,2,1,1,1,1,1,1,4,1,4,3,5,5,5,5,2,5,1,5,5,5,5,5,2,5,4,5,2,1,1,2,2,40,5,,290,1,1996,1,5,3
244,406,244406,1,2,4,2,1,1,2,2,1,2,,2,,1,4,4,4,3,5,5,1,4,4,4,4,4,3,5,4,3,3,1,4,1,2,45,0,,450,1,1981,2,5,3
244,407,244407,1,2,4,2,1,1,1,1,1,1,5,1,4,11,4,4,4,4,1,4,2,4,4,3,4,4,2,3,4,4,4,3,4,1,2,40,10,5000,,1,1985,2,5,3
244,408,244408,1,2,1,2,1,1,2,2,2,2,,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4,3,4,3,4,3,1,1,1,2,45,0,,243,1,1998,1,5,3
244,409,244409,1,2,1,2,1,1,1,1,1,1,3,1,3,13,4,4,4,4,1,1,1,4,4,3,4,2,2,3,3,4,3,2,4,2,2,40,5,,290,1,1995,1,5,3
244,410,244410,1,2,5,2,1,1,1,1,2,1,4,1,4,5,4,4,4,4,4,5,2,4,4,3,3,5,4,4,4,3,4,3,4,1,2,45,0,,400,1,1979,2,5,3
244,411,244411,1,2,4,2,8,1,2,2,2,2,,2,,1,3,3,3,2,1,5,2,3,4,3,3,3,2,3,3,4,3,4,4,1,2,40,7,5800,,1,1972,2,5,3
244,412,244412,1,2,5,2,1,1,1,1,1,1,5,1,4,5,4,4,4,4,4,6,2,5,5,5,4,4,4,5,3,3,4,1,5,1,2,40,5,6500,,1,1974,2,5,3
244,413,244413,1,2,5,1,18,1,1,1,2,1,3,1,3,4,4,5,5,5,7,7,1,5,4,5,4,4,4,4,4,3,4,3,5,1,2,40,0,5800,,1,1967,2,5,3
244,414,244414,1,2,5,2,12,1,1,1,1,1,2,1,2,3,4,4,4,4,4,6,2,4,4,4,4,4,3,4,4,1,5,2,2,1,2,40,12,6500,,1,1969,2,5,2
244,415,244415,1,2,1,2,12,1,1,1,2,1,2,1,2,2,4,4,4,4,2,2,1,4,4,4,4,4,3,4,4,4,4,2,3,1,2,40,5,,308,2,1998,1,5,1
244,416,244416,1,2,8,1,18,2,2,1,2,1,4,2,,2,3,3,4,4,5,7,1,3,4,4,3,4,3,4,4,3,3,3,4,1,2,45,0,,480,1,1966,2,3,
244,417,244417,1,2,1,2,1,1,2,1,1,1,4,2,,1,3,3,3,3,2,2,1,4,4,4,4,3,3,3,4,3,3,3,4,1,2,40,5,,250,1,1994,1,5,3
244,418,244418,1,2,4,2,1,1,2,1,2,1,4,1,3,4,2,3,4,4,2,4,2,4,4,3,3,3,2,4,3,3,4,3,4,1,2,40,10,6000,,1,1981,2,6,3
244,419,244419,1,2,1,1,8,1,1,1,2,1,4,1,4,1,3,3,3,4,1,2,1,4,3,4,3,3,2,4,4,4,3,3,3,1,2,40,5,,270,1,1996,1,5,3
244,420,244420,1,2,1,2,3,2,2,1,1,1,2,2,,3,2,2,3,3,1,1,1,4,4,4,3,4,2,4,3,3,3,2,2,2,2,45,0,,250,1,1996,1,5,1
244,421,244421,1,2,1,2,4,1,2,1,1,1,5,1,4,3,4,4,3,3,2,2,1,4,4,4,4,4,4,5,4,3,5,2,2,2,2,40,5,,230,1,1996,1,5,1
244,422,244422,1,2,1,2,1,1,2,1,2,1,4,2,,1,3,3,3,3,2,5,1,4,4,4,4,4,2,4,4,3,3,3,3,1,2,40,5,4000,,1,1993,1,5,3
244,423,244423,1,2,1,2,1,1,2,1,2,1,4,2,,4,3,3,5,4,1,2,2,4,5,4,3,5,4,5,5,1,4,1,2,2,2,40,5,,260,1,1994,1,6,3
244,424,244424,1,2,4,1,1,1,2,1,2,1,5,2,,4,4,4,4,3,2,4,2,4,3,2,2,4,3,3,3,3,3,3,3,1,2,40,5,4400,,1,1989,1,5,3
244,425,244425,1,2,5,2,7,1,1,1,2,1,3,1,3,3,4,4,3,3,1,5,2,3,3,3,3,4,3,4,4,4,3,4,4,1,2,40,5,6200,,1,1969,2,5,3
244,426,244426,1,2,4,1,1,1,2,2,1,2,,1,1,2,1,1,2,2,2,5,2,1,3,4,1,4,1,1,1,5,1,5,4,1,2,40,5,,427,1,1985,2,6,3
244,427,244427,1,2,1,2,1,1,2,1,2,1,3,2,,1,4,5,4,4,2,4,1,4,5,4,4,4,3,4,4,3,3,4,4,2,2,40,5,,300,1,1997,1,5,3
244,428,244428,1,2,4,2,1,1,2,1,2,1,4,2,,1,3,3,4,4,1,4,2,4,4,3,2,4,3,4,3,3,3,2,2,1,2,40,5,4800,,1,1990,2,5,3
244,429,244429,1,2,5,2,12,1,2,1,1,1,2,1,2,3,2,3,3,3,2,5,2,4,3,3,3,4,2,4,3,4,4,2,3,1,2,40,12,6300,,1,1978,2,5,1
244,430,244430,1,2,4,2,1,1,1,1,1,1,5,1,4,4,3,5,4,4,2,5,2,4,4,4,4,5,4,5,5,4,4,2,2,1,2,40,5,4600,,1,1987,2,5,3
244,431,244431,1,2,1,2,1,1,1,1,1,1,5,1,5,5,5,5,5,5,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,2,2,40,5,,270,1,1995,1,5,3
244,432,244432,1,2,1,2,1,1,2,1,2,1,4,2,,1,3,3,3,3,2,2,2,3,3,3,3,3,3,3,2,4,3,3,2,1,2,40,5,,270,1,1997,1,5,3
244,433,244433,1,2,1,2,1,1,2,2,1,2,,2,,1,4,4,4,4,2,3,2,4,4,3,3,3,2,4,3,4,2,3,3,2,2,40,5,,230,2,1999,1,5,3
245,13,24513,1,1,3,2,12,2,2,1,2,1,4,2,,1,2,4,4,4,1,3,1,4,3,5,3,4,4,4,4,5,1,1,1,1,2,52,0,4770,,2,1989,2,5,2
245,19,24519,1,1,4,1,9,1,1,1,1,1,2,2,,1,3,3,3,3,4,7,2,3,2,3,2,3,2,4,3,4,3,4,3,1,2,40,1,5000,,2,1989,2,5,3
245,101,245101,1,1,1,2,11,1,2,1,2,1,4,1,4,2,4,3,4,4,1,3,2,3,4,4,4,4,4,4,4,2,4,2,2,1,2,40,0,3000,,2,2001,1,3,
245,401,245401,1,1,7,1,3,1,1,1,2,1,3,1,2,4,3,3,3,3,3,6,2,3,3,4,2,4,3,3,3,3,3,3,4,1,2,40,5,6950,,1,1972,2,5,4
245,402,245402,1,1,3,2,2,1,2,1,1,1,4,1,4,3,3,4,3,3,5,5,2,4,3,3,3,2,2,3,2,4,2,5,3,1,2,40,1,,380,2,1988,1,6,4
245,403,245403,1,1,1,2,19,1,2,1,2,1,4,2,,1,3,4,4,4,2,2,1,3,4,4,4,4,3,4,3,4,3,3,3,1,2,40,0,,250,2,1999,1,5,4
245,404,245404,1,1,7,1,7,2,2,2,2,2,,2,,1,3,4,3,4,6,6,2,4,3,4,3,3,3,3,3,3,3,3,3,1,2,40,0,8000,,1,1973,2,5,3
245,405,245405,1,1,5,1,25,1,1,1,1,1,5,2,,1,4,4,5,5,1,1,2,5,4,5,4,5,4,5,5,2,4,1,1,1,1,40,0,6500,,1,1983,2,5,4
245,406,245406,1,1,2,2,9,1,2,1,1,1,2,1,1,2,3,3,5,5,2,5,2,3,1,1,1,5,1,2,2,5,3,5,1,1,2,40,5,3000,,2,1995,1,5,3
245,407,245407,1,1,3,2,19,1,2,1,1,1,3,1,3,4,3,3,4,3,5,5,1,4,3,4,3,4,3,4,3,4,3,3,3,1,2,40,4,,310,1,1992,1,5,3
